Phylostratum	GeneID	X4wpc	X5wpc	X6wpc	X7wpc	X8wpc	X9wpc	X10wpc	X11wpc	X12wpc	X13wpc	X16wpc	X18wpc	X19wpc	Neonate	Infant	Toddler	Teen	YoungAdult	MidAdult
1	ENSG00000112530	0.073409380783874	0	0.112324132005313	0.134065383526515	0.220890781611553	0.182395429981771	0.218839167797941	0.0990469769046546	0.139999235986963	0.0675661093298885	0.0793690439837362	0.237100030279998	0.165538776121449	0.0501039103098348	0.148104781139276	0.142353951204679	0.0805043723332887	0.15560440443349	0.127792234986506
1	ENSG00000112531	0.412442030903016	0.39309650707358	0.352318096196611	0.445376629985244	0.227159138263894	0.233031490418956	0.257425200056482	0.345785402519434	0.321879674897003	0.407985564476106	0.35440040687233	0.414097564113767	0.338576859958245	0.418570857495768	0.302629748466169	0.426804969530783	0.281557750646854	0.319081006214496	0.221646970608061
9	ENSG00000112559	0.259512941779711	0.17292785426742	0.170011117506667	0.268124028835403	0.0955756643058158	0.123446856808437	0.191637836180484	0.255544311141808	0.0904695328192098	0.188062503726784	0.09462162418205	0.00642484118608466	0.12120862485705	0.123638625100742	0.104669367515033	0.065664496615938	0.0649915852944195	0	0.0296021284984299
1	ENSG00000112561	0.130025548208887	0.141277037375511	0.205635001924038	0.201522763416049	0.208257203200604	0.195817782221692	0.151398705611073	0.173059411925098	0.202762394917692	0.167509543595492	0.153278498053529	0.284935754507042	0.200420128370225	0.194069568651839	0.144641585890644	0.199703437176421	0.107332953141336	0.12672829862636	0.139667078127554
1	ENSG00000112562	0.126187606262074	0.218434076603371	0.153037875445123	0.128753927875846	0.136267938544399	0.200968103979276	0.185001556114259	0.220221515902033	0.146144379398634	0.217200472164168	0.144591293936684	0.291849573083476	0.218286504603039	0.205801118080814	0.255576338040456	0.429462240428201	0.198442857883133	0.341014135286624	0.37795354765689
1	ENSG00000112576	0.0806591021548469	0.174812773443216	0.152921645001896	0.191280106403344	0.197018750127294	0.176347586202554	0.184061994427104	0.147326869899897	0.168101260313087	0.122546428562673	0.142807008252647	0.232413690051982	0.164561093758151	0.246512746658489	0.243827702578542	0.153561992702042	0.126634125639902	0.214708838601056	0.280241356843654
1	ENSG00000112578	0.146391047208121	0.0318242829275694	0.0341449109666065	0.0308413060701332	0.139375216572009	0.0104687796708667	0.0107104144329996	0.00677132521318558	0	0.045721098936154	0.0569081849443442	0.190239120449782	0.0075299442733982	0.0105738130028375	0.116124354901512	0.24547334057025	0	0	0.119602638497838
1	ENSG00000112592	0.253554312267289	0.438880495169872	0.266742196363385	0.3121753476906	0.373982183408197	0.316534478624511	0.353435646168108	0.277075875725163	0.355148836780103	0.397832356563729	0.240565370234871	0.509176517261024	0.332639149223396	0.414839432157369	0.339039041177568	0.166219976847636	0.118159363770942	0.300711835032854	0.304090533186868
5	ENSG00000112624	0.41587061668442	2.22044604925032e-16	0.14330029677326	0.356729042779284	0.0185348832423393	0.0748844988960042	0.114635394909886	0.146005463201763	0.232058255327839	0	0.0220878002760506	0.0926744162116964	0.149768997792008	0.0248713389049342	0.0449689716892014	2.22044604925032e-16	4.44089209850063e-16	0	0.0337282019598888
1	ENSG00000112640	0.265858330225123	0.352303368389899	0.36826783229542	0.379720530038484	0.204952587600402	0.335093710957451	0.484142775896102	0.388488189125395	0.230938400081351	0.32092428781675	0.345896593640013	0.186799449952247	0.39226972266931	0.269056587482068	0.201783623911978	0.391996433657666	0.0421861871780065	0.308238898849923	0.269289261382469
1	ENSG00000112651	0.449600103077526	0.466266825195226	0.424724235610047	0.428472885042564	0.473159099008597	0.451552529631037	0.484000316225203	0.501244376233815	0.441351687710635	0.418057473545358	0.432200091196754	0.448033702844338	0.362001363554034	0.47961815119279	0.364588837688068	0.378973845219705	0.25713609189463	0.375333373707599	0.37650595757928
1	ENSG00000112655	0.213287203487118	0.19865996517845	0.145042319983671	0.172692030919312	0.174020549643998	0.129947532005519	0.142887430947317	0.16479437265843	0.139604550758999	0.185617112393585	0.137741514304788	0.185802274290916	0.128861205151235	0.161811970633213	0.105471073284557	0.0859791982882235	0.144672569483267	0.0741347743349228	0.0449708830363305
1	ENSG00000112659	0.370876632860211	0.498871141408187	0.411613843494763	0.391580967302122	0.427689038887451	0.370185661250294	0.439810472973417	0.484409736072119	0.291833251926223	0.423263365233053	0.382621489577579	0.460531998309659	0.353512069508415	0.284174269113422	0.238407189500776	0.164410044192528	0.172148387945938	0.391595124423016	0.213570452407687
1	ENSG00000112667	0.185687258160461	0.0481111156456091	0.117832151867652	0.13114297376249	0.173592482893155	0.0825016096540062	0.0991180870047113	0.0988669639801635	0.0466025711625409	0.0901118200564421	0.112755226617178	0.31740409095866	0.0448500051476345	0.0215645235182737	0.0456151124196752	0.0372366901969789	0.022251531849093	0.0505555289853046	0.0809595823918183
1	ENSG00000112679	0.2108467762777	0.240174761416568	0.16533876932232	0.248614048524617	0.225979480923426	0.203490898247181	0.216297904012387	0.212246841412021	0.237979174259753	0.21154349544675	0.138459847341752	0.200425557832419	0.204116550749446	0.210622334154319	0.199815263469653	0.292968232227292	0.243970027708031	0.272316925146016	0.272743436335737
1	ENSG00000112685	0.113037412443847	0.0603457890552397	0.0192482053809552	0.0389465993780442	0.103531425233201	0.0475745945081108	0.136791662582091	0.0584357812206005	0.0191756323796106	0.0899755342334888	0	0.0756857219397142	0.0234454109895457	0	0	0	0.397702437584751	0	0.19957896282659
1	ENSG00000112695	0.0869567928668025	0.211674130495951	0.202117255275423	0.238839402164568	0.199072611378631	0.255139472024829	0.209905635563234	0.200858610844457	0.165737742590012	0.249618415249375	0.211253832232032	0.259825100191547	0.238461540614724	0.24381845127347	0.190180589744446	0.227062877213579	0.178406167427893	0.262162257539926	0.222145326488081
1	ENSG00000112697	0.150755366905901	0.149152231869524	0.107651213771275	0.130851555503011	0.183373276834299	0.13520575432495	0.153311012315308	0.150228075914462	0.148535584514294	0.0808163925299899	0.0835365983391454	0.119902999413037	0.101161308472655	0.0599823133264097	0.17168982618866	0.0283561676562265	0.0977985373830469	0.152596605910701	0.204477096215782
1	ENSG00000112699	0.183400376300196	0.268262316031887	0.308905434984973	0.534121726828379	0.290083523535042	0.275101750556163	0.392623097465184	0.313291581140167	0.0862977240600142	0.247537441461705	0.391583820261034	0.435254444294976	0.201527093038447	0.468954264030017	0.172866520373038	0	0	0.436131887939311	0.197732168794721
1	ENSG00000112701	0.45898616177395	0.425155163150445	0.393932339938091	0.3723204604408	0.351611343229266	0.319137263623372	0.362138259222869	0.397958377491156	0.302196898395875	0.399032335202719	0.417822837521889	0.495810437289459	0.379708922374126	0.336142121654265	0.235248553949627	0.23360527376962	0.226320917810386	0.224144205814604	0.309015984014393
1	ENSG00000112715	0.407941535701622	0.332877700507641	0.330072036743163	0.352919163587258	0.3044093126362	0.345760947197945	0.384707036218774	0.375260063930504	0.494947194529035	0.327982085645207	0.299783672304424	0.346698102707839	0.410136188607094	0.287493329670678	0.271834642370598	0.348863162461593	0.31183811076812	0.331235468993017	0.334150777259023
1	ENSG00000112739	0.450453493499968	0.379968309340646	0.367144610649967	0.330192175931129	0.514037750332089	0.456616842243969	0.436506199467735	0.443294782136211	0.331673598762744	0.367765494891081	0.356388301758148	0.41704461476745	0.399984455813573	0.409896626144526	0.421674051308559	0.302375923410461	0.180164163161734	0.231626461324961	0.513469065252601
1	ENSG00000112759	0.210170403160639	0.214959663432019	0.182118422858976	0.182131312289398	0.20750834491878	0.189159817178035	0.220197851516958	0.206356285607243	0.170969187093085	0.190782671161834	0.12088333454682	0.174456197476263	0.146070726665162	0.14659134514798	0.121561170801949	0.136858414505985	0.13483817163669	0.191599471801729	0.138594575850949
1	ENSG00000112763	0.423003727321091	0.487697345325062	0.40011090619759	0.454375778566796	0.406026268443514	0.329912815959825	0.324456211300511	0.363304735460306	0.245671972747614	0.329093122391804	0.347824878440873	0.276450475390694	0.385355229542335	0.345930652380597	0.324574230313484	0.207602315570208	0.410634305536412	0.325955226070702	0.455279551649501
1	ENSG00000112773	0.204367376493876	0.184566869493983	0.207927181873483	0.19741439672308	0.231528765861151	0.212821728368086	0.446686556899439	0.350567591606109	0.254465371275501	0.315750797943046	0.175433385248976	0.494448477809276	0.357027354805995	0.36022091146477	0.149112467826888	0.530020633162333	0	0.222992601455097	0.345759391247081
1	ENSG00000112782	0.118919574502822	0.0356412792280834	0.0495400565919021	0.0336268076064516	0.0526396977404437	0.0374374199836228	0.055067936237091	0.0448963824720319	0.0845877956933963	0.0380901037922692	0.0356373977779101	0.113679455169874	0.0552406822542423	0.0600087463093709	0.0593783164594818	0.0673460596887676	0.0189423310876684	0.0643306012899943	0.0997218585726616
5	ENSG00000112787	0.293879043906843	0.297577304256639	0.184563038623315	0.215080068158909	0.276424520668064	0.311940235491895	0.322547379761998	0.308618998710895	0.17698901151939	0.285054477478196	0.10729163635105	0.208645423172358	0.329719199608784	0.261231159522408	0.240597391598401	0.257700862612845	0.223715049218553	0.325251522541414	0.253940650388545
1	ENSG00000112796	0.335080244120699	0.639823864786271	0.572954392441021	0.503766812953839	0.483250127527274	0.5291141696765	0.510975283878078	0.787562577304375	0.835697201697857	0.522039346364684	0.8142501609603	0.737973080935028	0.612017078941882	0.37246200642595	0.19037498316319	0.353127473557424	0.458440173151052	0.63289250109911	0.346314135815277
11	ENSG00000112799	0	0.105038275927358	0.0082045356233924	0.728592975166898	0	0.0312320939663262	0.0672499034586287	0	0	0.249357662520832	0.0136742260389873	0	0.0624641879326523	0.256140037226493	0	0	0.288369008079445	0	0.293585737190777
2	ENSG00000112837	0.28957906415304	0.204370211133178	0.195017296407909	0.206188014947376	0.179911821455216	0.187742120116529	0.228270414116008	0.255117477339731	0.164184596192735	0.215009753812365	0.179211643866476	0.228901074180305	0.224665924199174	0.243703373992313	0.152777803598674	0.173747251390208	0.408371584100843	0.152939614232219	0.2144627422642
2	ENSG00000112851	0.125294800477388	0.126131144504162	0.195233454102567	0.0802346440082767	0.16048489921862	0.144201201271523	0.186259003510482	0.162200251235484	0.12111208220349	0.146129125015882	0.212327141715448	0.163017535296754	0.140753403768926	0.168673983418364	0.0777080343032161	0.0344663674872943	0.126670960404934	0.0697875117494363	0.190815545030678
1	ENSG00000112852	0	0.322797249211822	0.236918189503373	0.776602357727748	0	0.0633201125668333	0.181701400453763	0	0.432363897626623	0.355271189513134	0.234385921426772	0	0.126640225133667	0.522279109953848	0.220568941368367	0.117759477837954	0.694168164726385	0.364067249038236	0.954115100543613
1	ENSG00000112855	0.277334136153095	0.253053194696749	0.233427985839088	0.255995238240511	0.252478094734445	0.204752315661291	0.260018468075248	0.279598420185916	0.191528234232174	0.198226419031395	0.183939265156657	0.298026422008897	0.191322826868349	0.186928332576004	0.102269981731376	0.0905059922993532	0.0960589682605825	0.0368922142827902	0.172828952551999
1	ENSG00000112874	0.666335857755535	0.464644877923136	0.365674641766975	0.515153236236736	0.222190286402295	0.203036009745612	0.378044919187925	0.264887568174537	0.378091221760583	0.420911727974075	0.291028276408759	0.32038547275037	0.273501507357066	0.338996021825254	0.291267337671474	0.427344615039233	0.0516864847509986	0.527344328197934	0.214522397971574
2	ENSG00000112877	0.111856125510694	0.414525200851532	0.267476509116481	0.203779502880945	0.530282239208269	0.458859399378245	0.443855730009434	0.354292816300942	0.43582694209718	0.277116679136671	0.137628378366627	0.572758715966815	0.414141519176979	0.493597651414375	0	0.176039748694462	0.191912747768489	0	0.370912764882614
1	ENSG00000112893	0.199724831648194	0.221081890664387	0.231942693636198	0.198232940569666	0.254213843652533	0.18138206811826	0.242547257509634	0.233723591170038	0.262443986682147	0.199031052441699	0.169212950434169	0.217122293074058	0.169560298522093	0.070902866683299	0.147528377692271	0.144007723339581	0.23080776854308	0.0197104978354981	0.473013990384002
1	ENSG00000112902	0.0932281547974656	0.0845536060414197	0.0224284402252693	0.025312028637529	0.0431708545491911	0.0172481785803908	0.0169198066923785	0.028264275314553	0.0792953074654947	0.0197116425296657	0.00318532386573445	0.029863172186209	0.022194641891687	0.0483103845140538	0.0296730597655248	0	0.0190502288542946	4.44089209850063e-16	0.0105737319763142
2	ENSG00000112936	0.0620888447201517	0.121919983326526	0.103009406766465	0.0703998296717855	0.0964908571485084	0.0800640661186345	0.0957947001876449	0.0799900567500788	0.0748494307042319	0.0770417653834777	0.064110736085541	0.055004713521523	0.0573364214183804	0.0571081557057379	0.0528633015431332	0.0538717863246893	0.0474085114072654	0.0806100922554244	0.0593915081231016
1	ENSG00000112972	0.502959212691732	0.255284820075588	0.219081586572368	0.146949236298347	0.184036120368212	0.130441500804251	0.21684152515992	0.197837490405642	0.173763245248205	0.167487475176374	0.181441204438424	0.291569761870806	0.12840035220687	0.0934067223833409	0.118445649915402	0.0946419755623042	0.0326468383557824	0.155866324471174	0.28826320450734
4	ENSG00000112977	0.0174407985640728	0.00853979186736818	0.0179985118956383	0.00512411641931232	0.0138248741694636	0.0126479996341961	0.0170282062550417	0.00444506274293542	0.0178455291461274	0.00904546855597565	0.017737231782731	0.0150355611462598	0.0143630007158493	0.0518603838885454	0.013821341451554	0	0.0142623673105393	0	0.0269613627995975
1	ENSG00000112983	0.322461884684809	0.417954617708668	0.382758941728246	0.34125203276116	0.319450811900604	0.33229226511733	0.344077187358234	0.349368581500504	0.367046215865207	0.317486327683139	0.378107632549327	0.347760464906641	0.354531893642892	0.295654708478796	0.191828307482582	0.188117896829275	0.146902699313193	0.185440973552843	0.372146293865646
1	ENSG00000112984	0.12472245800427	0.0649238578717525	0.169125283771005	0.0796833717591404	0.158020203040907	0.170838749315293	0.216849146881158	0.146955030398561	0.104468967439435	0.123255535575162	0.132261177904656	0.0189188948685001	0.117475343871397	0.054848595815587	0.0200510125935126	0	0	0	0.0607471948070252
1	ENSG00000112992	0.251480707395482	0.254582709137205	0.162423899938621	0.201089456858153	0.124639643422581	0.125143630646498	0.0970284921334668	0.159187027410331	0.22980944498221	0.172541433789355	0.19704710409037	0.204624427873101	0.165259209425458	0.0740765016694706	0.0880156175771433	0.138644134626409	0.0720895527621875	0.0870916738110741	0.113339079901213
4	ENSG00000112996	0.471666010726316	0.426911843975783	0.485749021880176	0.501302623736212	0.491652371441571	0.528592140136587	0.443122821073567	0.489603089905059	0.446652474419294	0.505048295882074	0.521185614420037	0.606750662806642	0.532463677613593	0.569193079805874	0.478862586246729	0.424747475918225	0.377077165902978	0.327281510465202	0.420537836217044
1	ENSG00000113013	0.132838667418696	0.121068903767296	0.116192876458814	0.142583733418023	0.0953404659792576	0.0767354270475501	0.106123905601147	0.125722853720186	0.0959897117201444	0.118417145900963	0.125414051265627	0.149100160473098	0.0779959416689382	0.0659000221984321	0.0623281043115486	0.109507096372824	0.0788276302029449	0.117742587745042	0.0303512681278839
6	ENSG00000113048	0.0514330147530463	0.0305723117008555	0.0398211519151519	0.0355920552150131	0.0569038026326484	0.0579807617606187	0.0804107555167631	0.0508924354386912	0.0781236099462053	0.0413640550096191	0.0196645703236097	0.0235368512980111	0.0435718045189852	0.0847468887877129	0.0649332909410026	0.0666453647261249	0.079965811274493	0.0891233784167943	0.0587307866338769
2	ENSG00000113068	0.0958449720789803	0.0447484370117762	0.0293393829272166	0.0088049030857118	0.0474255190183889	0.0124461720231695	0.00727302473434946	0.0185794545293873	0.0209815580412696	0.0184381207733559	0.00604711269546834	0	0.00867515946650051	0.0606207259314351	0.0660019690176281	0.00410846869145409	0.198826341674734	0.0712324876902413	0.0633044695169458
6	ENSG00000113070	0.0937021359476135	0.0210506198494762	0.206382811700826	0.047703498123628	0.198961399951219	0.162946640805808	0.111101299457326	0.140757970997895	0.0568827952499825	0	0.281210838885081	0.479926235041337	0.138046338138415	0.209525179417324	0.0151871690977974	0.105367766389087	0.0144758519196744	0.172315017861362	0.444813098981951
1	ENSG00000113083	0.865034858806174	0.748509026877867	0.277295374823994	0.800750589198502	0.168970521046078	0.159401230546088	0.378946237337946	0.245670237700193	0.407639368737146	0.484420159834066	0.171589877556676	0.54317142045751	0.296877903870916	0.330958848232598	0.162759674757643	0.313288695693057	0.2509507031606	0.133293214984203	0.336945412857142
4	ENSG00000113108	0.223911844537279	0.281014726863192	0.213372285056404	0.278063720827706	0.207633061471139	0.215556474507012	0.222126491495253	0.227317812347722	0.170079808179192	0.207042452910104	0.197912424690926	0.253408605683721	0.222826040482479	0.164434647260328	0.192884623166565	0.129142077146539	0.116339067929938	0.212108183936691	0.146705675296326
2	ENSG00000113119	0.397222500494661	0.401285309782023	0.434467615413074	0.541481725126663	0.583997653422842	0.385791489867689	0.385475660145551	0.459018573783716	0.178557451202617	0.23047890798209	0.346563830683189	0.537647289071728	0.263847152724701	0.202646672445225	0.236100744050254	0.0784698963643755	0.222531815158	0.32932777050655	0.539244484319656
1	ENSG00000113140	0.412802380056746	0.390649391537036	0.280958385768568	0.385569567131148	0.278203946159028	0.307746904903908	0.297232820824177	0.336110938067303	0.308331463643181	0.355701595551005	0.257027079315446	0.400942173951443	0.367249640935509	0.411295709981027	0.426121952742267	0.457087443546311	0.413265425506896	0.481303835479026	0.386830987797619
2	ENSG00000113141	0.162448283900597	0.146018060345759	0.127542318863707	0.137047660858797	0.158112091793639	0.0985893163109584	0.153817946705918	0.125907477623082	0.106870316005714	0.161431564147538	0.120539791957581	0.189570028962907	0.0940985251513547	0.0597258717452636	0.0776083792215102	0.111934965039317	0.00471712619710463	0.112686957672241	0.223123700844041
1	ENSG00000113161	0.370994589573555	0.271685319291252	0.170902492457004	0.249066645130212	0.108821480361526	0.134753043242378	0.146988825746501	0.140238786481628	0.227181933341758	0.150624471855434	0.11938871448572	0.116800514187459	0.173609181317202	0.0731505363413743	0.0468970277601741	0.0906629850382481	0.00613239086558948	0.0289293348481602	0.136783715728103
2	ENSG00000113163	0.186944241492556	0.178665095853185	0.150424609612467	0.254137457624749	0.0984478774776011	0.0696105990664184	0.111777387955032	0.111038896720013	0.161844537054712	0.129769854198303	0.145719974244342	0.219870487763845	0.0909637123192627	0.0841326813693535	0.0692799373672338	0.0779640677673857	0.0852281763307573	0.032476424302293	0.0568911903513371
1	ENSG00000113194	0.16827585800698	0.0359808080529973	0.09486050962466	0.0547668820876232	0.0621205479029735	0.0552279179048595	0.163122364813099	0.040777346127172	0.20480256293122	0.082680266662622	0.0697075261804636	0.176942554504774	0.0675455071889358	0.0556564850301185	0.0768259784650192	0.350483415986525	0.0524978775248819	0	4.44089209850063e-16
1	ENSG00000113240	0.22330517180194	0.176147749451799	0.227715442998098	0.290400039966405	0.192233414463966	0.15392036667407	0.262532448900389	0.220031858068098	0.182613980179387	0.237559211164848	0.209940139459446	0.244459231460719	0.177948978472959	0.195824549051942	0.157091085309012	0.204941600485487	0.136133921660297	0.239852132946207	0.27268861802225
1	ENSG00000113248	0.492213383706261	0.780103559701372	0.379424051680293	0.356973773930705	0	0.289755975073393	0	0.136019646831042	0	0.22762869745339	0.260845937066304	0	0.579511950146785	0.342499549576602	0.240782205857999	0.475143531580271	0	0	0
1	ENSG00000113269	0.686458967141357	0.361064059335335	0.338323872851348	0.32193880410116	0.467943630137655	0.334199183846299	0.387748168036494	0.418033695136079	0.275028020970748	0.325377455288423	0.239425459127022	0.433207398849778	0.259990230982942	0.225881301053425	0.187928276811542	0.158561110580627	0.112490923783916	0.161297917942151	0.22254511952852
1	ENSG00000113272	0.743030162251999	0.725884826722222	0.553676808854308	0.685917667584026	0.802932955653328	0.73330712547746	0.737817817616782	0.66004210230164	0.548430756831297	0.48645329304134	0.565784424217621	0.833895519076673	0.609127712448788	0.756848672184374	0.538990504713888	0.469697149088269	0.665105795193263	0.681011737055547	0.885393917321239
1	ENSG00000113273	0.182712253005779	0.199774350500707	0.0682719189772249	0.0992901729622586	0.0526159085245699	0.040045962863748	0.0631352737553319	0.0872223794093721	0.0181725806643075	0.0961676539349523	0.0254279335064344	0.0100777184907184	0.0230082145099594	0.0219140655033295	0.128998669379864	0.0642000456286801	0.0923901037642409	0.0438156513042752	0.136326315139194
1	ENSG00000113282	0.372328351943195	0.352778160500134	0.17542856618499	0.237543175067642	0.190509523028843	0.189753357691981	0.226167814665533	0.205993067320282	0.0975254140044803	0.171755975323624	0.145528451166342	0.222575448034559	0.214697140801666	0.250937432671332	0.103866480527722	0.157392542683748	0.185491546084457	0.345493414244117	0.274246641397613
1	ENSG00000113296	0.197494078757401	0.185599836557685	0.245876181057138	0.105644848093514	0.251369023489954	0.247478140237201	0.29146204680655	0.309076133403437	0.193431861854149	0.290450739817136	0.188934289369953	0.23322782872127	0.25389298228963	0.349719307470813	0.291415407636291	0.361779930932057	0.294477687393973	0.497576938563984	0.244172134106706
1	ENSG00000113300	0.447966962578953	0.170921113292266	0.182720572756982	0.279204783239329	0.0698214548487769	0.0695325367755804	0.100718635701128	0.113714006428467	0.188700995595921	0.158830752182917	0.178409763065234	0.25224041754849	0.136948119858008	0.0355920825258617	0.0283531802006465	0	0.0745751094231558	0.0865375765330265	0.0642099722631277
1	ENSG00000113312	0.0814385172535407	0.0938693928110861	0.118186112735719	0.0415414548491418	0.0974385086853009	0.104539576062767	0.138436972011246	0.0769770366841498	0.10514700320816	0.0605118160138399	0.101157956665865	0.124368897499575	0.0972634172472558	0.103195544119966	0.142641420612576	0.105289790268463	0.139042902899199	0.175300166963124	0.117425480601265
1	ENSG00000113318	0.411689203451801	0.51045358248371	0.311195835825361	0.384705242646366	0.247318518560866	0.264698813237666	0.291153954954331	0.337551433327682	0.328997962521197	0.435726170397296	0.392704905431014	0.44450648662977	0.363496436280828	0.237292528063113	0.166994668432984	0.285494707595393	0.180743216563996	0.167257845744131	0.193538048778255
1	ENSG00000113319	0.427749581461637	0.561764899865177	0.374449806034657	0.372707084940151	0.369019113099478	0.416175431603987	0.328864994420897	0.384432283235177	0.179979840977324	0.161454230736077	0.347796549412612	0.329082981442448	0.364629841908216	0.434501393427445	0.486478394570085	0.311964311265815	0.373142395948258	0.638332219355623	0.845161469858014
1	ENSG00000113328	0.333113489751611	0.293887708185989	0.216357548382784	0.238172193374886	0.136585671809933	0.180988752950996	0.193576658190625	0.191096331208482	0.135768449725651	0.29503454716859	0.201236464695826	0.203266583086394	0.244622239407119	0.198677327091968	0.137934070660787	0.344603524190083	0.210683743166371	0.313818877826058	0.106570259683747
1	ENSG00000113360	0.117297304804477	0.1829066302193	0.234472423219072	0.222137833629671	0.186700044082064	0.150926484866161	0.197401549030888	0.206255503932405	0.256983724331615	0.185518726798033	0.250320710352586	0.159986112475897	0.142967044761717	0.168792081685368	0.163270595236324	0.204084603233977	0.0801409257934229	0.150005080793306	0.0993882575821002
1	ENSG00000113361	0.353014681504061	0.393696939442303	0.384319501559908	0.372106536729443	0.391795665517912	0.345435649257217	0.369207558211794	0.311073659000149	0.356279656721383	0.3952706916963	0.518872292264734	0.415602580093282	0.406758303990102	0.224143006268326	0.46022965004006	0.46215952277588	0.261974384919346	0.452576990774101	0.444672553674802
1	ENSG00000113368	0.273106775063418	0.281671620243861	0.277645396526424	0.330054967231811	0.170487887871622	0.176549443074695	0.277219237769929	0.258024663790142	0.443376988192515	0.355456531999542	0.206803881138202	0.234079430609042	0.207744939076731	0.354510756449325	0.254387852741232	0.142780483270006	0.198035333324038	0.127050038383697	0.262801068138819
1	ENSG00000113369	0.263651003347847	0.16386792156178	0.136523154610624	0.205685834236444	0.0590815714351757	0.0723655618247775	0.118796121336071	0.0593510109679154	0.0919746980634885	0.187937321596502	0.0521185232829693	0.139977000357752	0.113630887333343	0.234642510235421	0.149192918897742	0.149121529220155	0.0685960943868746	0	0.0497667495890908
1	ENSG00000113387	0.179941098298688	0.147739528488351	0.121982367064646	0.15819261267078	0.147861774682799	0.146819878313282	0.125647209242912	0.140235750185231	0.112480452390348	0.151576053469138	0.13335272899984	0.165827319840018	0.165756536535028	0.155307850243844	0.113713105048672	0.114720608468428	0.132683809646434	0.0783340493098177	0.137466033670451
5	ENSG00000113389	0.292959194020586	0.317988840500086	0.189399247650664	0.237776725829601	0.210675247682543	0.238346332774818	0.220927465288653	0.237977969164593	0.284267584884515	0.243703309316884	0.167424070625931	0.420950644870841	0.341289960616828	0.260284706378276	0.302097706642718	0.310420197377691	0.183440172225096	0.0983385144820565	0.223702629156248
2	ENSG00000113391	0.342847819509869	0.176938195573339	0.141698942570516	0.312074350996686	0.0467028977980325	0.0815908025651125	0.162021151317568	0.155979269336042	0.230459120396057	0.119704055196753	0.063448050733508	0.13218122148484	0.151421588746207	0.109381414905533	0.177044267266813	0.1639464491219	0.162018125035306	0.107731383673178	0.145486896768796
1	ENSG00000113396	0.507872906954455	0.659120450131339	0.453680438503984	0.528609690282595	0.332318909689286	0.311449019114731	0.310755233549861	0.561776409694549	0.444712826825831	0.561353096571774	0.536558865948261	0.520828439282732	0.455223680645483	0.561309383115338	0.366179023972664	0.446245695116037	0.726170849663336	0.462953987396741	0.387056266802101
1	ENSG00000113407	0.410771814915962	0.31070373976235	0.217480959990756	0.28289333490348	0.182852476074066	0.205619243942939	0.172867017692624	0.2237518952389	0.171705526312844	0.198083050282709	0.248483079156854	0.2894241903016	0.223053057223139	0.169845219306023	0.100889327096903	0.240759312847519	0.123118519611517	0.0932346675822648	0.134432983077744
1	ENSG00000113441	0.142123903176538	0.186389723203537	0.111884667752888	0.218758412135723	0.221700564802663	0.23840926555445	0.27374663494365	0.172283180751074	0.259432204637356	0.204864150449094	0.110703084208914	0.140630254150283	0.199881640580813	0.121524926210036	0.144201726436291	0.116372695316173	0.20623812334822	0.470679742665836	0.39212108020185
1	ENSG00000113448	0.308498294590218	0.253792073430978	0.203696188379714	0.268499760927307	0.123006826824513	0.122527477252456	0.170869160710538	0.191339198345892	0.1983528446694	0.262533382736901	0.189749930882415	0.252579768952001	0.21274612631179	0.150734113633231	0.103065530848248	0.163110014017793	0.154825313381323	0.143408123419646	0.177855427646012
2	ENSG00000113456	0.402549644722095	0.45087240789122	0.303935396819946	0.375565269217447	0.290330195239915	0.337638632863566	0.379506234778377	0.369493190980794	0.422017386655663	0.376519042833004	0.255159407417949	0.386762351082134	0.361342865473783	0.266035454840351	0.351435706184828	0.354641062062809	0.284693125367485	0.285175886134673	0.303617641618293
1	ENSG00000113460	0.405969777225234	0.384399798462609	0.335608531565147	0.31596005960622	0.341100494018142	0.303087231684833	0.31858112838172	0.387818482270962	0.373306151183645	0.353624146769641	0.31776532344066	0.377393418200539	0.34318881229134	0.243122189168877	0.262022686715705	0.346614481436859	0.241438756509923	0.0868536271240328	0.321027290391755
1	ENSG00000113504	0.240925502240276	0.087369835946119	0.213356260716446	0.238713173924211	0.169402479822699	0.17134226173241	0.165406578326647	0.162583142823911	0.1758777442628	0.211885985070671	0.159550285914466	0.309607062378196	0.242611589846013	0.10846315917691	0.0845967054193092	0.128720437812907	0.107850781649417	0.126117650452356	0.00910928860383331
1	ENSG00000113522	0.195446100149279	0.268672449288387	0.20090329764916	0.205910314085595	0.209408326097812	0.257094089648832	0.278767438004025	0.250545938699757	0.22368882547846	0.172416230981549	0.168444862318331	0.104891192838492	0.174199003095435	0.101311896526422	0.158429433377625	0.0384081811057528	0.0384668131147183	0.0255178939104411	0.145855901337007
2	ENSG00000113532	0.206156819084934	0.0560755705322785	0.117559289924059	0.106830342277591	0.116347196091322	0.129041648808638	0.049591491067693	0.0687025181373177	0.145142010124328	0.0860378467495026	0.0567168023648574	0.0304524204085759	0.134708948515584	0.120739239725478	0.0384504335540106	0.0941673766534985	0.156389695377667	0	0.16629241875183
1	ENSG00000113552	0.152093820888417	0.188795927600647	0.158285896063235	0.128376636705355	0.0776932970618807	0.149785462658492	0.182619866051269	0.11888603344776	0.132113016878921	0.125717740815005	0.142120339639837	0.126427383679632	0.146228035505468	0.126767352675933	0.0296502989898573	0.0950909587290492	0.177758821106968	0.228499087425659	0.119203343054604
