Phylostratum	GeneID	X4wpc	X5wpc	X6wpc	X7wpc	X8wpc	X9wpc	X10wpc	X11wpc	X12wpc	X13wpc	X16wpc	X18wpc	X19wpc	Neonate	Infant	Toddler	School	Teen	YoungAdult	MidAdult	Elderly
6	ENSG00000102908	0.159903723457819	0.166294073219143	0.128415560314414	0.199958275743253	0.138096067091932	0.0721822627240485	0.0778747853481047	0.0797431356269615	0.187962701295036	0.108344034891573	0.160526602210227	0.149231322745182	0.109324915871674	0.0628542228030256	0.0372292975296693	0.0743955802330402	0.0652607664050756	0.00514412966968281	0.0243886378675155	0.175211886609606	0.063963330327965
2	ENSG00000102910	0.3875807324219	0.355511909368486	0.354548503326473	0.324111194904841	0.338417271230043	0.346169398798454	0.344326203705072	0.359392757435866	0.307873927611341	0.367255796619839	0.400995956266013	0.278966389642331	0.381772255146001	0.354862726048213	0.474758958476635	0.435957020115814	0.406016287228402	0.309242008902622	0.353349432468502	0.3011043686759	0.361766008626553
9	ENSG00000102921	0.60328073626939	0.72742293213288	0.45229647048802	0.499751927183568	0.44711211305602	0.496757080871591	0.332553115583846	0.318248500906579	0.775223178620696	0.248433100435668	0.506839260306549	0.502550783318889	0.566086444159131	0.410355677742717	0.300156220471201	0.342149855410316	0.262569111860966	0.198782963772953	0.277458572033541	0.361831292826576	0.418137321320843
6	ENSG00000102934	0.0347906254942313	0.0165180448060575	0.0294918444799404	0.0278359341854975	0.0205683853965551	0.0311090149528216	0.0200171138372108	0.0317180389075984	0.024511235176321	0.0241746613641722	0.0233088421586014	0.0170074506974435	0.0372463483380644	0	0.006391676460328	0.0332406812093313	0.0112293145776485	0.0248688221542155	0.0181303724105133	0.0386610269903627	0.0154304903908124
1	ENSG00000102935	0.26834507997912	0.0215042800646555	0.11850525691459	0.0827195125306161	0.0564895407803392	0.118344109304796	0.0430183579381877	0.0686199508828765	0.364019312692336	0.0728321693488918	0.0416744808138536	0.0253639800843544	0.141664417317435	0.052139058888984	0.0393653272753089	0.17793626707132	0.160249877710745	0.113518826199893	0.041106095797362	0	0.081663095493934
6	ENSG00000102967	0.303499776049514	0.422354862772795	0.327737910121641	0.365123875809865	0.267815324780287	0.195591960930897	0.14685466303087	0.164064891358918	0.380654963471043	0.196261351953734	0.389985570148854	0.330539460452307	0.237185246263347	0.292113089030677	0.398251164822954	0.351699580413418	0.282170502290073	0.253699116580687	0.346883908518956	0.396431878996949	0.304482031970911
1	ENSG00000102974	0.118516133355504	0.109607703223809	0.0888199511722655	0.166234646372004	0.132647060091589	0.0914743978293932	0.153362606159442	0.0964588246201337	0.0670399187574345	0.117708070713999	0.0916199460047089	0.133704410625342	0.0961998566012794	0.192460492946944	0.110046448824292	0.120640163912424	0.137484104177235	0.0732167203706755	0.125285700214535	0.125362495727938	0.126074897511409
1	ENSG00000102978	0.180903893117857	0.113438043154505	0.109779051418569	0.137772702964185	0.0674713176051961	0.0706309964723768	0.0343527411688144	0.100829079145843	0.111925085649798	0.13074789187665	0.138419836967844	0.0951345698558423	0.0945462999161484	0.104225647765773	0.105029042987309	0.0971558626847809	0.148687152040112	0.0511364972246497	0.0495220226238937	0.120907712006574	0.0313962872294263
5	ENSG00000102984	0.256439908120218	0.169437082919593	0.13404907743935	0.122564848457173	0.0728067321548609	0.140538738370135	0.116458054740079	0.052750926752191	0.0482365851045657	0	0.130522124286405	0.0477196592791653	0.185056849631981	0.163460839152619	0.0554913468963955	0.168051497596959	0.148785300940306	0.020996123148286	0.14916701546828	0.108027718278461	0.0672766661900162
8	ENSG00000103005	0.227214603097644	0.13164735898376	0.230496366303914	0.226999100460192	0.221380325465878	0.160895954938594	0.160686291007393	0.212664548195711	0.347272179712467	0.253128295179594	0.230913207189893	0.196853480777108	0.173078740129033	0.397375689465826	0.254934995471918	0.367297252128855	0.141119127162379	0.0565448320075834	0.212565443005604	0.255875557115946	0.225950180998415
8	ENSG00000103024	0.216076025694788	0.0936343745624147	0.340977492384867	0.295566754891402	0.301498798524945	0.229385005105512	0.365945188858079	0.273512384766031	0.105793836025468	0.240468999710221	0.270686528741016	0.243006460306529	0.137051296807491	0.318889305414448	0.324554661526471	0.242851610380919	0.218146609968045	0.378008627043494	0.265668758869101	0.29642106474492	0.291889151784944
2	ENSG00000103034	0.248027016840096	0.075092693029648	0.165227492547931	0.220851161791594	0.117580476067287	0.150671794801565	0.136356795493513	0.212069954632405	0	0.192195465008165	0.201322406887567	0.118092100352995	0.117680130421544	0.285454044833844	0.131442967774505	0.146251830063767	0.0462189312920505	0.171862562403663	0.165472107315674	0	0.211209327456213
1	ENSG00000103035	0.143615358841388	0.0951481085461789	0.0930025372670662	0.102237914156588	0.143111676845321	0.104482790442523	0.078108627530501	0.100955295489702	0.1124765391296	0.102494103251684	0.158518783145523	0.188909015934767	0.119716387875354	0.108500354051141	0.196863892385112	0.0858732279438583	0.076231227616645	0.0391542984332656	0.120131679855744	0.160670269561684	0.0716935804856831
5	ENSG00000103042	0.203671924585743	0.16362437237772	0.167219880456156	0.202705024906643	0.145135183767154	0.133719813146805	0.0940734497977391	0.059832353168824	0.119001329678112	0.210208269979798	0.209075661627492	0.181376688679088	0.173361034981362	0.222323640456842	0.109479624447192	0.0636835347156683	0.0863435092695554	0.0631122641820756	0.104836020232886	0.154157074922389	0.03677047902238
5	ENSG00000103043	0.154689785403552	0.216913972401821	0.198673173489096	0.101480085281072	0.251934438069233	0.192780309316597	0.228586435692626	0.23321775799326	0.143832255947468	0.168145842868151	0.203034272914924	0.255182356415334	0.161928287337754	0.416957202107259	0.269390779507129	0.148385270526839	0.278718602611054	0.28551639416121	0.305607494229081	0.0507568450713971	0.263474150892979
9	ENSG00000103047	0.182121452666378	0	0.225422069407989	0.251215510346407	0.155819138532556	0.144716575938417	0.260569252306919	0.246113615245635	0	0.169954633894613	0.167678991372883	0.137436753752653	0.15997026745031	0.14429481471394	0.467439560544935	0.3295294337151	0.320706381002181	0.201346161469702	0.451884333410011	0.53298668020296	0.242644400017567
9	ENSG00000103061	0.276841612283542	0.370812352194741	0.272094414619384	0.317447865801789	0.354001660653165	0.249073319498049	0.264671253432769	0.325259621179178	0.327397228038423	0.342740436546939	0.227584484791043	0.352313347137236	0.24506276345729	0.387915429797793	0.346396749930471	0.466150127696054	0	0.0199606192811088	0.152469523613237	0.124393285779269	0.119716275184398
3	ENSG00000103064	0.258766600340203	0.21596818282637	0.224756010950592	0.218698028106365	0.161237513916651	0.197892946738381	0.180225987161553	0.129714210431887	0.273524924234507	0.220761485877802	0.274079815133248	0.09137913279372	0.195625431928795	0.590157827131327	0.12634277630046	0.354790533204388	0.217270727482875	0.284449951323126	0.269652004871361	0.330254455079526	0.257722243550684
4	ENSG00000103066	0.17200894975826	0.11525973037037	0.151219089586238	0.147324674229442	0.128442807812531	0.0923412513741229	0.0637181893348258	0.071539107274442	0.105208022184514	0.00644520811206029	0.23664060483408	0.101902289374533	0.10252505076035	0.142854377564932	0.0871356633664631	0.239350469810864	0.159470078921272	0.0360414243201448	0.0895418715463048	0.289714695860579	0.0187193492712949
2	ENSG00000103091	0.462955891525096	0.406695986383176	0.428058125877526	0.445196266046855	0.412306665248001	0.38945666127273	0.333026608162912	0.381649436725328	0.409071776442199	0.463473052030788	0.497802629161316	0.482742873579639	0.452128345161858	0.286524134185659	0.34960546633203	0.330069216830229	0.322638627931263	0.242306232300578	0.265770119999685	0.485767299492645	0.231782443767444
4	ENSG00000103121	0.250190502879355	0.286661625044517	0.21974821810734	0.22355785868897	0.218504671985274	0.279130210592057	0.18283872080508	0.191401340465621	0.298265578557029	0.239627260325667	0.24535160974903	0.239590306722617	0.30705555790813	0.281816857892171	0.254555827077976	0.298207412994124	0.301043014689693	0.332388332183141	0.243387336505183	0.299387469338838	0.192659715172416
5	ENSG00000103126	0.322547667398873	0.146618569225535	0.362169436414038	0.336221809102885	0.37332718541411	0.213573572281714	0.253454206291802	0.359829891974704	0.292276979304103	0.402670982141138	0.363969132299118	0.369875934532951	0.174291849318435	0.294698533824546	0.467209015414434	0.411595712422427	0.413330498607341	0.187137161736574	0.343324762276659	0.382504428338394	0.384252910722711
2	ENSG00000103148	0.267833263563236	0.243313694077142	0.266677655959207	0.324057628299193	0.218411701107289	0.248481819776338	0.198254522482826	0.22554053116832	0.261070922513283	0.270636110402443	0.329906383648428	0.261917181784749	0.327931864286956	0.18408441649742	0.0976256902431074	0.192282549507239	0.194564531569558	0.0793236003711861	0.247163294904903	0.20509802728589	0.108233294813735
6	ENSG00000103150	0.589992754354891	0.497727164668008	0.511429768419296	0.655591324862253	0.391041967671806	0.434793755639217	0.317203280056647	0.428366102604518	0.678990689515585	0.501883819463674	0.627586258976455	0.497985278597694	0.541855947940745	0.276130677238543	0.321213657592887	0.421471034269892	0.342280662696059	0.225616637876674	0.321307995803317	0.520452342615968	0.249859342148844
7	ENSG00000103152	0.118334616505938	0.015793560503671	0.0521282567506387	0.053093723030925	0.243819107342055	0.0770931671014562	0.0103869423435128	0.0716730413555823	0	0.0565343572404764	0.0067729018795124	0.175119504397517	0.0142510627745921	0.0932166252642815	0.0054523642086701	0.116126713624453	0.0237117770198552	0.228606298472684	0.0253491989374006	0.0123283046848934	0.104628075601573
7	ENSG00000103160	0.259645994606383	0.330493738941491	0.167430156294364	0.126359012707545	0.197214133285687	0.208457176572022	0.248187807553489	0.223167205834718	0.2836073127117	0.0645643674930586	0.0894006156014144	0.135332344622132	0.196215249962038	0.290910777274309	0.220769013838323	0.430145580830888	0.219124855415639	0.283124693701795	0.471317302366772	0.152314493348525	0.212709436827605
10	ENSG00000103168	0.363103700945001	0.29863799112968	0.312564494740538	0.315671005662451	0.272009265210099	0.288795307047662	0.180564814021108	0.270363616045712	0.293478497509747	0.224503547025222	0.298692251503212	0.308640489649838	0.310009389629339	0.262550264443615	0.242395130090293	0.251708066891046	0.285614429873805	0.293762601121829	0.301617112375916	0.485832759182318	0.420761285087294
7	ENSG00000103175	0.127431366560021	0.111354235645255	0.264522253370171	0.257948355020742	0.191474343196531	0.182216750451431	0.101413978597936	0.15124601380762	0.333331727361172	0.147061487902472	0.335476444714376	0.148471169052495	0.226649763412729	0.429969975184374	0.140036272888588	0.379301585224304	0.0243219494156826	0.261313034094555	0.275897230523233	0.245650817242479	0.206427564866468
6	ENSG00000103187	0.252208188492007	0.237209034302961	0.212001724592762	0.251958400377768	0.222286721617431	0.203611818045747	0.208508181524833	0.181087569203425	0.272407431794853	0.24883436027266	0.220870119242337	0.2233932472074	0.21678327464286	0.169497652426248	0.213867296262785	0.226722879357017	0.314149424862058	0.0883968361569125	0.112566436990151	0.296408320084791	0.179789235904172
6	ENSG00000103194	0.303508272722309	0.189661647607323	0.152755810752611	0.116513143684291	0.180709479205684	0.116394226310945	0.0987346008853097	0.287567539297717	0.425408030943369	0.277434932410828	0.119396102512684	0.219359502012058	0.127119296613303	0.175111921843202	0.115287367854231	0.185249597400304	0.196821923086365	0.0609223302307673	0.167342779526355	0.142357285081347	0.0981480206624281
3	ENSG00000103197	0.225308125956579	0.168750976614043	0.223298864222509	0.246018162436374	0.202300119840347	0.135402880003801	0.159085599834297	0.174044623729326	0.187990863178397	0.21942785835428	0.267501903289022	0.214948049478428	0.140551806371299	0.220884776501794	0.192126731706913	0.233717940896669	0.180482681701076	0.064383419366562	0.160152382451301	0.283226811455941	0.135583252378865
2	ENSG00000103222	0.166557748230534	0	0.0430395198157267	0.0624621574631852	7.40148683083438e-17	0.00223867834435901	0.00111032711669553	0.135311176039765	0.329335805152464	0	0.074407131207856	1.48029736616688e-16	4.44089209850063e-16	0.0290556208188306	0.110785619038687	0	0.0236607620201732	0	0.0211447050895366	0	0
7	ENSG00000103227	0.272664070366361	0.21646149332627	0.238814397837557	0.349007830375072	0.279679815396915	0.229724582913996	0.191745075019715	0.233587519485064	0.350838405097086	0.239321550582726	0.238091814912968	0.290490237024532	0.216300561434103	0.190494635477108	0.34086939555005	0.168998342809005	0.171570884947148	0.25873102499442	0.208483458645931	0.305256429766518	0.279774992822751
5	ENSG00000103245	0.351346835953528	0.237902968831565	0.288510219201592	0.317203468178136	0.251280922126396	0.17552585962722	0.22335607872876	0.224090322300756	0.264773035687198	0.158530401269176	0.324683063853325	0.297426677430408	0.166863549207595	0.21281178777201	0.21008501386653	0.126351748164888	0.0784895474601423	0.101509187165091	0.114351199410415	0.166477637972741	0.135823816721745
6	ENSG00000103248	0.372044354903579	0.270455716026263	0.356751304565071	0.392947517723952	0.257575261802174	0.330274970644346	0.251220625368932	0.359166961678337	0.342240693527201	0.465966615331341	0.461137474248364	0.262165281962629	0.423286389431233	0.231046182561833	0.129532214156922	0.173518525161566	0.344370723028845	0.168516828577093	0.202185981224166	0.266827294269536	0.247179704465679
3	ENSG00000103249	0.354276984845055	0.356572366902561	0.311905909967205	0.349903133676986	0.249222000124188	0.245823577031884	0.143125435075017	0.231264466902107	0.543518942126832	0.264972953833876	0.367237039042573	0.286947092562428	0.325334740937385	0.27698455460961	0.294727660084775	0.322359483627829	0.193579815290762	0.0860223388962801	0.258056121730436	0.304249360556298	0.140342480632823
9	ENSG00000103254	0.217630033970405	0.0832673804922025	0.178150786502878	0.346163415704852	0.283322312958891	0.247342399738139	0.357867270587543	0.344030413910334	0.233705091173074	0.315890139349526	0.0676757158261627	0.217494428483916	0.128315400565504	0.170928123376771	0.20705331649641	0.207955114129278	0.204365213597525	0.100982846845431	0.133867014220739	0.146595732991427	0.103154849342235
7	ENSG00000103257	0.365138064313638	0.0851838362015346	0.235280686610541	0.587108094827246	0.20870277323258	0.143372141557412	0.110150379430766	0.326577988708442	0.793666271456913	0.31665300781263	0.296971085312218	0.337785140170801	0.215021153350681	0.280863549007243	0.0125628812148342	0.0300319127761894	0.0129240387692593	0.0139377704533556	0.0209933139959741	0.184502868875074	0.0982310755791322
10	ENSG00000103260	0.208606012978084	0.141594735879331	0.207271122862206	0.217490699323736	0.184588019055432	0.160832846919711	0.193463492415409	0.321691622112612	0.432300714355552	0.189481951055328	0.148379775098391	0.193355532899567	0.177148062205096	0.0946031228147834	0.105094269408216	0.155491454170318	0.0807894831162317	0.133506809010415	0.0910291856081503	0.214504897805096	0.104301472371763
4	ENSG00000103264	0.476045934870285	0.475249065284843	0.344581135099573	0.461908233502845	0.216509883045366	0.320650392920003	0.2278760201717	0.28982950710338	0.531306920190832	0.449941490905346	0.367822759401786	0.2613664675182	0.459189631513693	0.335591609532546	0.307171379626046	0.433146082030986	0.32662433115289	0.0635898185903929	0.343680021427901	0.45255469111345	0.107855501910613
2	ENSG00000103266	0.350773998590137	0.183928253098212	0.27364458758385	0.376346016746858	0.308552409118847	0.237595396011178	0.264476973794311	0.376845788778558	0.355692813998584	0.327978270216274	0.267075957008848	0.325853059498556	0.210036230855901	0.258831596999142	0.274336576647315	0.295020467451979	0.259024045453516	0.166167270871255	0.224301598729706	0.265348060763917	0.18413525153122
3	ENSG00000103269	0.130496166316503	0	0.201598619427645	0.158444448014668	0.175847434322695	0.122784612056944	0.360006219561125	0.310244200990254	0.391083281290586	0	0.0463603501110154	1.48029736616688e-16	0	0.274000922266352	2.22044604925032e-16	0	0.256029345454988	0	0.460285575679972	0.503877839377206	0.432916476171564
2	ENSG00000103274	0.272147636436867	0.252751201576855	0.340836796907781	0.333467956763233	0.270420703246141	0.312585804826482	0.371051014500746	0.352408271074362	0.264564856925175	0.268789557481789	0.305677849099081	0.241512905223672	0.221522349394341	0.450020219141871	0.373967102322652	0.319735786275064	0.350046109354782	0.122711472790304	0.450446710937714	0.271482086827995	0.219428432205246
3	ENSG00000103275	0.111954151424861	0.0443389015769387	0.0794292451286351	0.0984054920508029	0.0726441026668922	0.0572370946867166	0.0714470346011626	0.0681226490742359	0.073331793409984	0.0614603606233849	0.0886710869863187	0.0630281996775236	0.0456691065145643	0.0489563876413883	0.0590473203800354	0.137785397612046	0.1063784555278	0.0744674505362179	0.0862699631892513	0.116255630447699	0.0752915840975592
6	ENSG00000103316	0	0.115187008205252	0.280086310834449	0.426163077059153	0.175783713786028	0.234622950549844	0.272193911045789	2.22044604925032e-16	0.61410876865702	0	0.348553181128171	0.103171095061869	0.272084932710195	0.161241599252005	0.324288971666591	0.732414039674426	0.460184518653325	0.297958629032957	0.385384904650151	0.288719274855266	0.28147800216242
7	ENSG00000103326	0.430430935440616	0.320742096086114	0.389333690715096	0.520768988569493	0.326977649111612	0.302110237036473	0.211273526532272	0.331582388106133	0.615056485815058	0.391618154990373	0.467270612208547	0.473824031389522	0.426668119291795	0.228972240004663	0.279820400882897	0.321844602744025	0.291990169162907	0.0691896334755118	0.183155599680941	0.432849751316021	0.103663156366903
9	ENSG00000103335	0.379645515834416	0.243917415671453	0.389099794083767	0.417882578548873	0.383593202435748	0.300493177263178	0.316709258910558	0.269836921086318	0.349994830363468	0.509271870590087	0.369694481240556	0.485721348872051	0.341825314304661	0.429269989315362	0.345827727011822	0.421831608581711	0.360708816633636	0.284018843395544	0.404520789209027	0.464657720181592	0.311818011504103
5	ENSG00000103351	0.38858707185338	0.516424795149107	0.309334125744289	0.444438927971424	0.273316718940321	0.292488537577398	0.260187243258194	0.265873277351621	0.472071110427932	0.372873643323908	0.415905680710871	0.31443780015513	0.419772865057056	0.270746871495389	0.306825268410318	0.296704305010272	0.451060765801517	0.117735881054661	0.217945351358119	0.426697664963842	0.265816044091795
6	ENSG00000103353	0.133452073633087	0.175529839955171	0.134873171361292	0.189708655411464	0.103316817574206	0.150669991917782	0.0959199228937222	0.137625507448882	0.199108548653665	0.028749082125668	0.21796742723136	0.105630618813037	0.188980789991891	0.248714602340506	0.256340388022155	0.180873253133809	0.125650090906755	0.071264089263448	0.276560330153244	0.134359275304345	0.116490849099491
8	ENSG00000103356	0.268833355367691	0.295674924571664	0.270531813743279	0.299004124714141	0.264190550724993	0.262261117805896	0.140667793467387	0.243414028055602	0.229669722996712	0.381018758019085	0.301780212635592	0.271240681705459	0.27881252001148	0.128518952969906	0.220806435047044	0.116217433503293	0.318271426614577	0.0931375109495065	0.163530121279889	0.266315797014804	0.195781429127758
9	ENSG00000103365	0.476127121978646	0.355111076897023	0.349479344013389	0.487737951220632	0.223737514225335	0.302166467659748	0.106806485465225	0.203583727044753	0.372176213691696	0.456932800710901	0.469753041649212	0.354270533828297	0.445328476576632	0.178876499756391	0.214222115781164	0.180565311132378	0.104552522855934	0.190643116545268	0.212616608342185	0.305747090259822	0.147384481371466
3	ENSG00000103381	0.674316038878829	0.488255326787244	0.608371566412971	0.629269712140338	0.681580445541058	0.557145502791008	0.505186122247184	0.665522065574329	0.596119109202556	0.646406094972918	0.677791439868723	0.771317872707965	0.590520142155664	0.490671029525529	0.565884308410317	0.70514215116585	0.724817520731492	0	0.596746718506935	0.734554102872686	0.78728075489286
5	ENSG00000103404	0.330108548846451	0.372884291286994	0.180561673692328	0.201563062618125	0.25390882677029	0.153484383069491	0.415273441268157	0.241484266934892	0.252391219205014	0.190110858605471	0.164385506195883	0.191468216705423	0.089558312726801	0.277397364313143	0.205977776244226	0.285338318513809	0.166642810208928	0.140356036853613	0.142071589237447	0.356102459887994	0.2523770900452
3	ENSG00000103449	0.285447450327577	0.325059771678638	0.123189748152988	0.287769397922255	0.0770890166787508	0.109416250814994	0.169110803268434	0.125964253503422	0.308644774453126	0.177629467550108	0.0929428131744696	0.143709387197109	0.169603835283398	0.00912102077723365	0.249999969595861	0.261763572779145	0.189768037376587	0.198257888878573	0.191093201031912	0.369985162298619	0.179243462469884
2	ENSG00000103460	0.255789084692239	0.408181011927053	0.382779686642934	0.274201468124627	0.405071388297752	0.369142817200541	0.45049149849691	0.385576814821494	0.159801543018268	0.147122002113353	0.387354457803082	0.231414569301403	0.309367400965617	0.399491615354757	0.245129430858199	0.508893070916484	0.801220004177313	0.444226747175279	0.449891087853025	0.426326584981795	0.51697316528725
3	ENSG00000103479	0.296247225480279	0.348393018238061	0.287623937847584	0.318786436555013	0.19521544117498	0.220106444694893	0.0908885442819644	0.0537923945686637	0.118690421181415	0.434659851905269	0.412607635245206	0.336495195292233	0.331838755024975	0.357662817387666	0.236813368830555	0.315474641418579	0.185079746019585	0.025231859187738	0.195736993249485	0.326025826433954	0.135666677237512
9	ENSG00000103485	0.348963508717044	0.0824821400649254	0.152430430684467	0.288716914349726	0.150655875250823	0.116098830220882	0.143454571526938	0.183253788600474	0.276179036716137	0.295051711610769	0.162291968829131	0.206629452867481	0.128055595921626	0.28619998540897	0.259433218605731	0.275653804567844	0.298577675846193	0.0272264867819038	0.146875270103401	0.31135090310696	0.0697979845974599
10	ENSG00000103494	0.304927489503377	0.309169941752964	0.2470561623848	0.224933203815344	0.160846956642307	0.241442916165172	0.182381503712747	0.217562077511443	0.269861408459325	0.216830656970439	0.265883696285747	0.18455979391698	0.287327923148134	0.220150190906172	0.0704064614228252	0.241487453826942	0.030318347401296	0.107187200739689	0.241880594108756	0.156031747244406	0.193281332882351
2	ENSG00000103528	0.477799555552434	0.395374796080764	0.298846618343717	0.32860433973915	0.260405248291473	0.182756268634003	0.109274582912557	0.338027288362376	0.184745246379207	0.136857776151953	0.300153027125331	0.351814401317082	0.087705192532294	0.460662978509699	0.434149897159609	0.136166425751721	0.129987500390349	0.15839638292026	0.180126711372385	0.189901541135731	0.137720013459352
10	ENSG00000103540	0.336903116272198	0.183645550876897	0.275957415267038	0.400583351962575	0.297094519786108	0.291624616477856	0.16116026918991	0.170784526567065	0.421325003158838	0.344120891185271	0.379001179562581	0.413033896425072	0.409936655750596	0.446925100897944	0.206560548787064	0.419576473156395	0.284177272233253	0.0530737071053521	0.209480699355343	0.571264041166788	0.0859646866280328
2	ENSG00000103544	0.278071243840182	0.331540461614311	0.152616669533305	0.254314821640312	0.21957307754083	0.168918647219944	0.269964411641842	0.126289268030317	0.246156310116858	0.153019687963624	0.185013545297925	0.260385370915642	0.162643027324538	0.317305011583062	0.2144089096133	0.23741877862071	0.274164112540129	0.128370285459595	0.221065632588047	0.23508501852591	0.24773590178604
8	ENSG00000103591	0.795383945495449	0.387225267687245	0.420281974578427	0.642608482137199	0.435266205755861	0.536241375174219	0.348568738457365	0.346032041742434	0.34663945128039	0.754323486283539	0.531075542159354	0.610875958052212	0.719787201920527	0.512658820024887	0.558822672311404	0.46606762756188	0.378214069229036	0.167176716761587	0.350521030203608	0.482727471640428	0.209325477492077
7	ENSG00000103642	0.376202038080392	0.343432355369833	0.229749422037387	0.296092249822013	0.157695774879607	0.183164612080952	0.227967733216076	0.258423471873411	0.34219704853811	0.380089410761435	0.201864240437092	0.0958017632374486	0.257042953393685	0.195835814013263	0.175095715461353	0.0755386555014925	0.298532583537794	0.0774538374935747	0.223133248374746	0.294779923121181	0.128223845672498
1	ENSG00000103647	0.719474388678401	0.507050380002645	0.10009956715524	0.46904866625942	0.332270761483218	0.12459939617679	0.0658049181648027	0.105315824224195	0	0	0.118230791999661	0.332745471913376	0.20766566029465	0.768737683949996	0.222692995136402	0	0	0	0.181302623470209	0	0.806748617185127
2	ENSG00000103653	0.408225097575538	0.386517039390753	0.336903099142212	0.235188356911138	0.237429815026854	0.250639360756239	0.242080059728555	0.22498755095781	0.277600857588726	0.115322400087519	0.353797303919561	0.168596723602242	0.239230500723832	0.363689114083318	0.250230002035314	0.262036760045875	0.203651635165549	0.0770727673028254	0.259572753523439	0.29440236368835	0.212748984903027
1	ENSG00000103657	0.513801684446605	0.345867371275498	0.424969802179515	0.528467065551468	0.374701010377162	0.350363385976443	0.260497401037987	0.304570062601709	0.478624025114475	0.488596264805756	0.5271874104517	0.518578326179015	0.499233909548667	0.301725437292022	0.346258207246244	0.303283741887318	0.395066457014609	0.0499557615078579	0.282036146547137	0.482552181725062	0.113311568726247
6	ENSG00000103671	0.182348534136726	0.247069000579414	0.157162395307553	0.145513759064383	0.229109882141018	0.183925338083127	0.241098921683175	0.139233045251388	0.0788871256695134	0.0481993711129918	0.174213888797853	0.2162666467626	0.171835927753339	0.305820193328599	0.310636719181208	0.438655862290577	0.267573989827132	0.112318457230709	0.235503752488635	0.339370233222644	0.183183019576343
9	ENSG00000103707	0.317470213743351	0.436016788756986	0.225247127147923	0.450026338424326	0.314946388707365	0.356082425449633	0.262572326030769	0.0860558854158015	0.134872724165801	0.168494176894904	0.250743754267712	0.435285760362871	0.40772171305613	0.273886524392188	0.367071644835318	0.315141938226491	0.328216410820541	0.0355643007162527	0.337755224266078	0.369051257818547	0.309604135925903
8	ENSG00000103811	0.029850284253546	0.0345091228663557	0.0467375300837365	0.0375252036048433	0.0556320850612922	0.0372552031965173	0.0526999818270061	0.0562995546885398	0.0469995258871104	0.0227615772522601	0.0507593797787786	0.0365720561260876	0.0244913054738907	0.0828866894400314	0.0479332672473145	0.122814262500838	0.060050444480465	0.0588088173457056	0.0904090837830746	0.0971008047356443	0.104178433817837
10	ENSG00000103855	0.348678619145726	0.14394263335853	0.245639473685827	0.370380272670188	0.15503079936858	0.171003309805952	0.101388334035111	0.16808645264793	0.329266887355212	0.369570765981619	0.280440343160039	0.230507749641419	0.240577750947757	0.170511976889656	0.168165573394032	0.197832560482378	0.15318129167679	0.0486915474125471	0.126142666757173	0.353678075292097	0.0936325072684968
2	ENSG00000103876	0.128222529730262	0.086672345859477	0.0905764669366155	0.120223902154493	0.104421056442881	0.0764224374230266	0.0778808954855203	0.097227190954305	0.0937755775099566	0.124307102530369	0.106976621998778	0.10624951164571	0.0731424825521271	0.0825060249453516	0.0895480218102778	0.121502964853682	0.0987156321291888	0.04982548750425	0.0936186274966137	0.0934351516768501	0.056861969041401
9	ENSG00000103932	0.305872929938352	0.356514711364041	0.265233743841337	0.218831505059186	0.184287220447313	0.178511513726007	0.14456531015504	0.153800186384683	0.213843311369505	0.188001757639338	0.361954552312654	0.293012658461015	0.247562614845636	0.158955760308232	0.234266958016799	0.196723594164064	0.124831283791129	0.0619648656430645	0.101691860100576	0.267674706796947	0.118987173424372
4	ENSG00000103942	0.410921990190103	0.362914521229694	0.241190547182983	0.406197778475192	0.302761640910791	0.260178283851035	0.183038797478353	0.238476664089731	0.198039179490278	0.221970152641434	0.222676367615353	0.280811139069718	0.276313846077175	0.160902744603517	0.121119263002801	0.169684244690861	0.208163251877535	0.0684171855297423	0.144919393543638	0.196376640934525	0.110451312563276
5	ENSG00000103978	0.332198396368693	0.247692624359576	0.259772991488789	0.349129923399006	0.178838255516015	0.222993465105701	0.112791336691873	0.178895155555396	0.185021510350116	0.269040256626081	0.325259805423215	0.229144761975136	0.307389702194825	0.207349993943879	0.199541100446739	0.173963957641758	0.163184051618029	0.157247596323673	0.199634419921377	0.290076702186918	0.137001211168626
9	ENSG00000103994	0.119238218591299	0.101238974970355	0.0643560776588359	0.0620954936302326	0.074546367357348	0.0583456679018596	0.0460405681721803	0.0439939939221823	0.12264190080169	0.0377563264340091	0.0691002047417428	0.101115009916578	0.0715320499373671	0.0272241307766945	0	0.00482490345811737	0.0124562029133801	0	0.00676321020199285	0.0919882758807815	0.0382576299796819
10	ENSG00000103995	0.293856041196209	0.225837024289274	0.265568459304686	0.421684651821667	0.26309861546175	0.286392927999928	0.236389353625708	0.309649184273706	0.852026165574107	0.23138519909498	0.357608151989709	0.425896814881833	0.4117510258796	0.285016642129531	0.269768161149836	0.188106897861155	0.199659693436611	0.0894444960808004	0.283161036869083	0.194157614282569	0.120213751502185
3	ENSG00000104043	0.0547783604252945	0.065128715832941	0.300745607466624	0.455779209200695	0.184028723029737	0.280626988257481	0.150711427528242	0.17880855690592	0.21697127630853	0.484896950711721	0.424565234047405	0.340404007835303	0.46402024132091	0.231378326309627	0.119814624875205	0.156903596778836	0.200653325640852	0.0638223546909109	0.109060153536595	0.463057282509531	0.0434185011483634
